location_category,job_title_category,title,job_url,company,location,posted_date,salary
Los Angeles CA,Software Engineer,Full Stack Developer,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0DtCrx9AKFIZEAJF_5iJn-g0I9gc-qK2XIBxn7teEO27nLl-ntmZieXMqLNYWcaE34LLMMMd1jaRNiINvIVxVOoYkYJ8ijcVcZMGaKjJ2JheuvwZXqEoBORmJMRgH3hwqG2xZ1Qt4z5IwnzzcRIGPVgEykkRwwA214cBKimb1hbQS19fHQO5RdK0immRF_fMoMjolNmba_-oohGgl8byuvy4B-eBMcCgDFSF5wtqIf_qH5prC6gC0PmaNtYjRR6Z9gWsr5wpePMSmfEfk7F_7VEJer0hRqBc1gEpvsqVWn5-7WV-ZDzb_n6mVhbiSxaq5Y424xiPx3h6wKjWQ7_uXtZhBlczzot3owpXtVAZDdHchHiX2UPcuRvpzkjZ5iu5Ft09pG3s1su8-bjeuP-oEkscOCuAZBpFDiVUKHwvQMiFJhQSJ71r5V4dd85grygDLLQumjQyHGmLm3oB9EQjsWf0iF0NUCaFoK_ksChTiEKQfOwENaWcLFLOwLLLF7k2Lcq8hXjecaDZnhFsZl_w4qhDiwmpuZOYlqjbB05wjZPXQ%3D%3D%26xkcb%3DSoD1-_M3WobvqPXI6J0KbzkdCdPP%26p%3D10%26atk%3D1gj89o3gdis9l802%26prevUrl%3Dhttps%253A%252F%252Fwww.indeed.com%252Fm%252Fjobs%253Fq%253DSoftware%252BEngineer%2526start%253D0%2526l%253DLos%252BAngeles%252BCA%26prforceGroups%3D%26from%3Dserp&mclk=jk%3Dcd2cef9bf2230053%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Engineer%26mobtk%3D1gj89o3g0is9l801%26atk%3D1gj89o3gdis9l802%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,"Voluware, Inc.","Huntington Beach, CA 92649", 7 days ago,
Los Angeles CA,Software Engineer,Software Development Engineer,https://indeed.com/rc/clk?jk=e035d2bce362b456&mtk=1gj89o3g0is9l801&from=serp,Amazon.com Services LLC,"Remote in Santa Monica, CA 90404", 2 days ago,
Los Angeles CA,Software Engineer,Software Engineer (Apex Legends),https://indeed.com/rc/clk?jk=6e73a8856bda75aa&mtk=1gj89o3g0is9l801&from=serp,Electronic Arts,"Remote in Los Angeles, CA", 16 days ago,Estimated $91.4K - $116K a year
Los Angeles CA,Software Engineer,Software Infrastructure Engineer (Satellites),https://indeed.com/rc/clk?jk=0269dd8e7ab82eef&mtk=1gj89o3g0is9l801&from=serp,SpaceX,"Los Angeles, CA",Just posted,Estimated $84.4K - $107K a year
Los Angeles CA,Software Engineer,Senior Site Reliability Engineer,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0BmBivckoKIwb-7nkAIiT2NR1int7Qkje2fhghJUHqGcCONFR5qLzfEEYI3cSC-62Rsz-ZSx-k4tqmak8xHhZzk3VfkRqTUJ5kee7kAXvSqlA-aSgog1DpwIGZEIq7OatWjBmWzaN4yq5HIVIo5xhkxAtu5jcUjFKUQq9SpVES23ybzchl0Ma84YVvYb5wicKRgSaHi9daN8YKMk8-cHnvJ7_uBr2n9XoAJrLUyZUgRMLIrlOTthKNwTajxoW_0EIefXb8Qkd6VS9zwlUgItvwCjr2VEITc_ey-HqDZkxKfgZaEDxy3ijnf1y6zIk55j61b_p8KitBeyq0EGyOyf5z6sNJcf89lxCfNb8N7n5rj4_Jf2-Usq10cVYgPhNeo-bgIwF1k0UOL1f_Evtv3XZdf-lQC9xJuiBSs1CAxu4pDTSNZNMlgiKjsAzKs1TZqSDTl0D-a5sZPiRcuTxC4SD6zQFduBV2icayq-W2JEEpGMg%3D%3D%26xkcb%3DSoAE-_M3WobvqP3I6J0LbzkdCdPP%26p%3D14%26atk%3D1gj89o3gdis9l802%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D04b92beb5a92d167%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Engineer%26mobtk%3D1gj89o3g0is9l801%26atk%3D1gj89o3gdis9l802%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,Radancy,United States, 10 days ago,
Los Angeles CA,Software Engineer,OTT Video Software Engineer,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0BS0KHJ0QeL06MZfBbq7dZoE-JXyENUoMM5c26IsyTNyiXsP9JZiiobHkVDLYDKziNpPT2TJKbmf6cfsD7oJ6gZ4IIYEnJ6P7bDj8g4Oyoquj-ILiVe7Y3g6WBVdVXclEnLXD8vtsmF4_oTiFSa7_cbBjINNAavtpIdFRAA8xD0w4ZbwxLLx4Cfhpd6b4-U1Iy3o51GVGMvM-LPVLMvfI2RfRoJB1jVYnTzYOPIjRnIdrQQx2zuN4TSVEmRdmj5IU5dTCFKYusz7Jgo4kt5FQ8mi-2o9r_FDZ3HPjKN17LSQT6Ob7g0Yq4WTSdzzRgtODDLNWRncY-GVmLDA3ecAm3RUbxPxcmCbtQ_5y8ASabVj2phDQrkui6q8QmTg25uTwlcwM51AVgovKDJQzx65i53Aey5nDHMOrv24ab2jkY93m8m6UtBm7FkZ4tF1i6-gx1c6l5YiluHlkNV-bqL2ry14llj-R0VJOj6c9jnCduDed-OvWc6s39pR3Ooz79XkWk8T5R_Elxv95wplIloegDKaWAXpZyO_vFUZvp7VssnYOAyA66tf3Cs%26xkcb%3DSoCw-_M3WobvqP3I6J0KbzkdCdPP%26p%3D15%26atk%3D1gj89o3gdis9l802%26prevUrl%3Dhttps%253A%252F%252Fwww.indeed.com%252Fm%252Fjobs%253Fq%253DSoftware%252BEngineer%2526start%253D0%2526l%253DLos%252BAngeles%252BCA%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D67a9e3b5d0ae8714%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Engineer%26mobtk%3D1gj89o3g0is9l801%26atk%3D1gj89o3gdis9l802%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,MTG Services,"Remote in Los Angeles, CA", 30+ days ago,
Los Angeles CA,Software Engineer,Software Engineer Level II,https://indeed.com/rc/clk?jk=279fc67cb24343c7&mtk=1gj89o3g0is9l801&from=serp,JPL/NASA,"Pasadena, CA 91109", 30+ days ago,Estimated $103K - $131K a year
Los Angeles CA,Software Engineer,"Lead Software Engineer, Associate Vice President - Hybrid",https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0DmIoLEfx3e5FKWdzPrCZVymN6nI1W4eX3Ta9yHxbrh7dWb_M-60Mc-rA2OvXiwK9xNBwqTbadV522yeHcrRmCweO7urctD03BUDDqGynWKSBE5n5xeoiH8sZtn44Kfy1D__4DGGgGP-OI7mMglpK3vnUaggIylHV1E8aSZE0O3VhIuDYGV8JL8H11HhiQgfFRTlj50F_hFW7CZHLu4fT6iJoJXACv9MQlwqN35fTqEo6IC2NfsfpJAieBEqlxNCvpllVnzEL7383y6ghsP-CED5c3NGkXS9wpzt6vncCggVbCV63awcVEtzjNGENz4QEGNwtrIi0OqXgDOYTWA5HmqeK8jd7ZXTLHtashJLFuVeRqep3VhN2AZano2Jc7CZ4iIl6nyw8CQco-h4f4rB06R-Gl9r5Ri2K2ta17h0kXc6iDikKutWkg1eveBCFTfCit4cYxJpXMXUeBwrWgYRPokLmBlwKCyHYssUro7PR2OQkelA9I3hxJQ4KySI4O4BA4GCA-OgN31HOzYmCGSS1mSIjQf1Oj1bfu0NWIStYzzcb5fCPlHUqqfjCiCzDsq0LiV2SHyUBXR-z_Wbk_xv17agl8sXeZhrYZcBtfeYoySAQ%3D%3D%26xkcb%3DSoCZ-_M3WobvqP3I6J0IbzkdCdPP%26p%3D17%26atk%3D1gj89o3gdis9l802%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D586a31098cbb9154%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Engineer%26mobtk%3D1gj89o3g0is9l801%26atk%3D1gj89o3gdis9l802%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,MUFG,"Hybrid remote in Monterey Park, CA 91755", 13 days ago,
Los Angeles CA,Software Engineer,Associate Software Engineer,https://indeed.com/rc/clk?jk=ccfd58d5d01df954&mtk=1gj89o3g0is9l801&from=serp,Edmunds.com,"Remote in Santa Monica, CA 90404", 27 days ago,Estimated $84K - $106K a year
Los Angeles CA,Software Engineer,Software QA Engineer,https://indeed.com/rc/clk?jk=8dc61dbb453beeea&mtk=1gj89o3g0is9l801&from=serp,Apple,"Culver City, CA", 11 days ago,
